,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
228,New Hampshire,01-16-2021,57605,927,48937.0,6081.0,4114.477267595835,1138549.0,1.6569845383859148,83734.63184456108
229,New Jersey,01-16-2021,622089,20414,62155.0,539520.0,7003.77947330557,8682801.0,3.281524026304918,97755.18199903404
230,New Mexico,01-16-2021,162893,2910,84803.0,75180.0,7768.540019238574,2140605.0,1.786448773121006,102087.72389164784
231,New York,01-16-2021,1228867,40806,114868.0,1073193.0,6316.925728919246,28732991.0,3.3206197253242213,147700.41844781017
232,North Carolina,01-16-2021,667826,8016,521475.0,138335.0,6367.47379216261,8014058.0,1.2003126562907105,76411.07756192648
233,North Dakota,01-16-2021,95714,1403,92820.0,1491.0,12559.870456734492,1301427.0,1.4658252711202122,170777.0496363813
234,Ohio,01-16-2021,821507,15714,672231.0,139141.0,7027.974779923176,8431240.0,1.2337082946341298,72129.07751666082
235,Oklahoma,01-16-2021,352145,2952,309057.0,39656.0,8887.227123979428,2952665.0,0.8394352579870047,74619.32372008792
236,Oregon,01-16-2021,132412,1799,5870.0,124743.0,3139.4086449676693,2919566.0,1.358638189892155,69221.1486870803
237,Pennsylvania,01-16-2021,765489,19143,578950.0,167396.0,5979.453661458388,8433901.0,2.500754419723864,32940.25639297144
238,Rhode Island,01-16-2021,104443,2161,6229.0,96209.0,9859.056544464069,2242295.0,1.9197074002087264,211664.8621197118
239,South Carolina,01-16-2021,382422,6108,173075.0,203239.0,7427.524620711113,3663312.0,1.5971884462713966,71150.03863100572
240,South Dakota,01-16-2021,105278,1633,98808.0,4837.0,11900.404562661997,390520.0,1.5511312904880412,44143.56266086707
241,Tennessee,01-16-2021,680847,8355,605596.0,66896.0,9969.683009980416,6097151.0,1.2271479495393238,89280.94378617383
242,Texas,01-16-2021,2112662,32428,1666745.0,413489.0,7286.076253382334,15584254.0,1.5349355457711644,53746.440744462976
243,Utah,01-16-2021,322252,1485,264246.0,56521.0,10051.660065415705,2448874.0,0.4608194828891674,76385.09300496138
244,Vermont,01-16-2021,9915,163,6633.0,3119.0,1588.9703183870224,796904.0,1.6439737771053962,127711.2256786578
245,Virginia,01-16-2021,429391,5706,35095.0,388590.0,5030.637269977375,4764813.0,1.328858779061508,55823.354151048115
246,Washington,01-16-2021,285970,3903,,282067.0,3755.4040483562935,4179833.0,1.364828478511732,54890.239429496905
247,West Virginia,01-16-2021,108124,1761,79109.0,27254.0,6033.210445348512,1759981.0,1.6286855832192668,98205.16955361364
248,Wisconsin,01-16-2021,566275,5905,487754.0,72616.0,9725.743563602438,5772267.0,1.0427795682309833,99138.38439388064
249,Wyoming,01-16-2021,49068,522,46734.0,1812.0,8478.140296738366,549805.0,1.0638297872340423,94997.22682498244
250,Alabama,01-17-2021,422598,6120,221961.0,194517.0,8618.846729217845,2029488.0,1.4481847997387591,41391.21815717744
251,Alaska,01-17-2021,51959,229,7165.0,44544.0,7099.768298600907,1404756.0,0.4409103161461743,192025.91774942074
252,Arizona,01-17-2021,673882,11266,91604.0,571012.0,9258.252518953546,6029520.0,1.6718060431945059,44112.458280765684
253,Arkansas,01-17-2021,271154,4311,241926.0,24917.0,8985.142838965023,2272698.0,1.589871438370815,75309.66225772117
254,California,01-17-2021,3014428,33810,,2958116.0,7571.659534316762,38228615.0,1.12359700788607,96751.36476122844
255,Colorado,01-17-2021,374981,5379,19858.0,349744.0,6511.5157215055515,5007126.0,1.4344726799491174,86948.35116595031
256,Connecticut,01-17-2021,223422,6594,9800.0,207028.0,6266.592282753114,4880936.0,2.951365577248436,136901.62951818467
257,Delaware,01-17-2021,70294,1200,18851.0,50427.0,7218.792233025661,1116162.0,1.4453580675448832,114623.46112610448
258,Florida,01-17-2021,1571279,24137,,1547142.0,7315.849896104045,17654084.0,1.5361371214151018,82197.1327798641
259,Georgia,01-17-2021,815995,12296,,803699.0,7685.4336499544215,5925441.0,1.5068719783822204,55808.65526408808
260,Hawaii,01-17-2021,25064,322,11958.0,12316.0,1737.092053518962,910779.0,1.3051433218133768,64326.365660172676
261,Idaho,01-17-2021,155554,1607,70736.0,83211.0,8704.439961613036,576008.0,1.0330817593890225,32232.06766401893
262,Illinois,01-17-2021,1068829,20050,,1048779.0,8434.691430694926,14763993.0,1.8758847299240569,116510.42892730256
263,Indiana,01-17-2021,590211,10602,376384.0,204517.0,8766.960789599982,6431185.0,1.5774019799698749,95528.4580017376
264,Iowa,01-17-2021,305151,4323,265923.0,34905.0,9671.766395040364,1216693.0,1.4166756785984644,38563.10636531044
265,Kansas,01-17-2021,258354,3489,5138.0,249727.0,8868.045119750223,1100365.0,1.350472607352702,37770.21632409002
266,Kentucky,01-17-2021,326674,3127,40541.0,283006.0,7311.949643584031,3400741.0,0.9572234092704042,76118.84307557871
267,Louisiana,01-17-2021,368980,8203,298614.0,62163.0,7937.11229191915,4638346.0,2.223155726597648,99775.25353887481
268,Maine,01-17-2021,33559,511,11989.0,21059.0,2496.5556028364567,1239325.0,1.5226913793617212,92197.1385465983
269,Maryland,01-17-2021,326445,6567,9454.0,310424.0,5399.640735202657,6455048.0,2.0116711850388285,106771.2482301412
270,Massachusetts,01-17-2021,470140,13652,324203.0,132285.0,6821.03439055449,12348663.0,2.9038158846301103,179160.79253066698
271,Michigan,01-17-2021,581785,14669,442408.0,124708.0,5825.50646314451,8807614.0,2.521378172348892,88192.05081238273
272,Minnesota,01-17-2021,446380,5995,427468.0,12917.0,7915.055450426553,5863218.0,1.3430261212419912,103964.54945996476
273,Mississippi,01-17-2021,252475,5521,198888.0,48066.0,8483.278222965315,1475401.0,2.1867511634815333,49574.164465555994
274,Missouri,01-17-2021,502063,6526,,442911.0,7321.943328703814,3933456.0,1.4393195943735688,64089.647976318425
275,Montana,01-17-2021,89393,1092,83154.0,5147.0,8364.038181923655,879728.0,1.221572158893873,82311.57452717028
276,Nebraska,01-17-2021,181978,1837,124963.0,55178.0,9407.425941166497,1908692.0,1.0094626823022563,98670.60103142668
277,Nevada,01-17-2021,261573,3779,,257794.0,8492.199745727166,2329676.0,1.4447209765533904,75635.00030517935
278,New Hampshire,01-17-2021,58229,933,49544.0,6387.0,4182.0651594346145,1146577.0,1.640756893640968,84325.05142636927
279,New Jersey,01-17-2021,627221,20439,62155.0,544627.0,7061.558016660307,8687933.0,3.2586600257325564,97812.96054238877
280,New Mexico,01-17-2021,163637,2932,86110.0,74595.0,7804.022168712851,2157518.0,1.791770809780184,102894.32280839307
281,New York,01-17-2021,1242561,40993,115901.0,1085667.0,6387.319010642833,28979498.0,3.2990734458911875,148967.5746255403
282,North Carolina,01-17-2021,674637,8083,521475.0,145079.0,6432.414156866021,8087429.0,1.1981258069154226,77110.64289721554
283,North Dakota,01-17-2021,95864,1406,93020.0,1438.0,12579.55389456501,1305288.0,1.4666611032295749,171283.7013261388
284,Ohio,01-17-2021,826754,15831,678264.0,138290.0,7072.862752478805,8478037.0,1.2337406290141928,72529.42484879076
285,Oklahoma,01-17-2021,355478,2987,311883.0,40109.0,8970.978053667819,2955979.0,0.8414582271063922,74703.0746497763
286,Oregon,01-17-2021,133205,1800,5870.0,125535.0,3158.21019660543,2919566.0,1.3513006268533465,69221.1486870803
287,Pennsylvania,01-17-2021,770985,19255,578950.0,172780.0,6022.384490410045,8494845.0,2.4974545548875797,33110.52680954499
288,Rhode Island,01-17-2021,104443,2169,6229.0,96209.0,9859.056544464069,2242295.0,1.9197074002087264,211664.8621197118
289,South Carolina,01-17-2021,388184,6237,174706.0,207241.0,7539.4360611212805,3713908.0,1.606712280774066,72132.73061972368
290,South Dakota,01-17-2021,105544,1656,99226.0,4662.0,11930.47264539218,391422.0,1.5690138709921928,44245.52285117769
291,Tennessee,01-17-2021,685321,8391,610796.0,66134.0,10035.196057385563,6128058.0,1.2243897385312867,89733.51682062868
292,Texas,01-17-2021,2127111,32600,1677588.0,416923.0,7335.907469064313,15718021.0,1.5325951490072685,54207.771786620324
293,Utah,01-17-2021,323837,1493,265051.0,57293.0,10101.09926580448,2458733.0,0.4610344092861533,76692.61418895694
294,Vermont,01-17-2021,10057,163,6719.0,3175.0,1611.7271298051728,805019.0,1.6207616585462858,129011.72937343447
295,Virginia,01-17-2021,439305,5729,35276.0,398300.0,5146.787207667161,4807396.0,1.3041053482204847,56322.245899751375
296,Washington,01-17-2021,289939,3903,,286036.0,3807.5255949098696,4179833.0,1.3461452236504918,54890.239429496905
297,West Virginia,01-17-2021,108821,1776,80187.0,26858.0,6072.102344283142,1767500.0,1.6320379338546789,98624.72219075779
298,Wisconsin,01-17-2021,568166,5906,490043.0,72217.0,9758.221389886085,5798072.0,1.039484939260709,99581.58392177569
299,Wyoming,01-17-2021,49363,522,46820.0,2021.0,8529.111426344989,549805.0,1.0574721957741628,94997.22682498244
300,Alabama,01-18-2021,424028,6121,221961.0,195946.0,8648.01144562157,2034195.0,1.4435367475732734,41487.21698243081
301,Alaska,01-18-2021,52113,229,7165.0,44699.0,7120.9563321463465,1410760.0,0.4395984105350047,192846.64648107765
302,Arizona,01-18-2021,679282,11265,92463.0,575554.0,9332.441417903732,6069199.0,1.6583686892925178,44312.823262671154
303,Arkansas,01-18-2021,272263,4343,245096.0,22824.0,9021.89141508196,2282211.0,1.5951488083213656,75624.89147737891
304,California,01-18-2021,3043005,33961,,2986012.0,7642.592015134152,38655756.0,1.1175067670985557,97832.39986269565
305,Colorado,01-18-2021,376171,5386,19948.0,350837.0,6532.179978384145,5032041.0,1.431795646129021,87380.99819126974
306,Connecticut,01-18-2021,230125,6670,9800.0,213655.0,6454.599587634882,5305328.0,2.8984247691472027,148805.07515944718
307,Delaware,01-18-2021,70910,1210,18851.0,51043.0,7282.051914016127,1126630.0,1.432802143562262,115698.4649257931
308,Florida,01-18-2021,1579281,24274,,1555007.0,7353.107080136048,17728996.0,1.537028559198775,82545.92185387129
309,Georgia,01-18-2021,820952,12360,,808592.0,7732.121061768002,5957306.0,1.5055691441156118,56108.77517077355
310,Hawaii,01-18-2021,25187,322,11958.0,12431.0,1745.214256655969,915086.0,1.2990692027519224,64630.559824616925
311,Idaho,01-18-2021,155554,1607,71374.0,82573.0,8704.439961613036,577938.0,1.0330817593890225,32340.0659740972
312,Illinois,01-18-2021,1072214,20118,,1052096.0,8461.404244898977,14826995.0,1.8763045436825112,117007.61082404813
313,Indiana,01-18-2021,592709,10670,379277.0,204092.0,8804.065940219709,6462786.0,1.575815450752393,95997.85746720359
314,Iowa,01-18-2021,306083,4324,266453.0,35306.0,9701.306151686016,1218425.0,1.412688715152426,38618.002136244206
315,Kansas,01-18-2021,261825,3511,5215.0,253099.0,8987.187786829707,1113766.0,1.3409720232980045,38230.207935018334
316,Kentucky,01-18-2021,328667,3167,40761.0,284739.0,7356.558996148554,3435510.0,0.963589286420602,76897.0781881306
317,Louisiana,01-18-2021,369951,8253,298614.0,63084.0,7957.999429529466,4648497.0,2.230835975575144,99993.6112462716
318,Maine,01-18-2021,33876,514,12039.0,21323.0,2520.1381924874945,1239642.0,1.5172983823355768,92220.72113624934
319,Maryland,01-18-2021,328214,6596,9455.0,312163.0,5428.9012981170035,6480786.0,2.0096644262584777,107196.97370684524
320,Massachusetts,01-18-2021,473441,13705,324203.0,135533.0,6868.927006633149,12398580.0,2.894764078311763,179885.01419585888
321,Michigan,01-18-2021,585128,14686,442408.0,128034.0,5858.980458015971,8872768.0,2.5098781805006767,88844.44825834596
322,Minnesota,01-18-2021,447349,6007,429325.0,12017.0,7932.237422583601,5883217.0,1.3427994697652168,104319.16479656832
323,Mississippi,01-18-2021,253932,5524,207769.0,40639.0,8532.234105214491,1510047.0,2.1753855362853045,50738.286288757714
324,Missouri,01-18-2021,503740,6530,,444224.0,7343.369241969109,3947197.0,1.4355638193541516,64313.536549838136
325,Montana,01-18-2021,89576,1093,83527.0,4956.0,8381.160540355433,881412.0,1.2201929088148609,82469.13765066271
326,Nebraska,01-18-2021,182176,1842,126504.0,53830.0,9417.6616308452,1941744.0,1.0111101352538203,100379.23747213617
327,Nevada,01-18-2021,262794,3784,,259010.0,8531.840595086742,2339272.0,1.439911109081638,75946.54296730425
328,New Hampshire,01-18-2021,58709,933,50487.0,5444.0,4182.0651594346145,1152396.0,1.640756893640968,84753.01001462809
329,New Jersey,01-18-2021,631074,20458,62937.0,547679.0,7104.9369581150595,8691786.0,3.2417751325518087,97856.33948384348
330,New Mexico,01-18-2021,164263,2958,87502.0,73803.0,7833.876772974811,2163964.0,1.8007707152554135,103201.73938838123
331,New York,01-18-2021,1255971,41173,116502.0,1098296.0,6456.252405407935,29165703.0,3.278180786021333,149924.75156605005
332,North Carolina,01-18-2021,674637,8083,521475.0,145079.0,6432.414156866021,8087429.0,1.1981258069154226,77110.64289721554
333,North Dakota,01-18-2021,95934,1406,93173.0,1355.0,12588.739498885918,1306720.0,1.4655909270957117,171471.61254596082
334,Ohio,01-18-2021,831066,15956,684072.0,136713.0,7109.75182007169,8515645.0,1.23708586321664,72851.16048284298
335,Oklahoma,01-18-2021,357333,2994,314236.0,39586.0,9017.402452532506,2957816.0,0.8390879332765346,74749.499048641
336,Oregon,01-18-2021,133851,1803,5870.0,126178.0,3173.526466918161,2919566.0,1.3470201940964206,69221.1486870803
337,Pennsylvania,01-18-2021,774566,19330,594320.0,160916.0,6050.3567062899365,8536900.0,2.495591079391556,33225.78233741647
338,Rhode Island,01-18-2021,104443,2187,6229.0,96209.0,9859.056544464069,2242295.0,1.9197074002087264,211664.8621197118
339,South Carolina,01-18-2021,391464,6248,176129.0,209087.0,7603.141289261745,3745465.0,1.596059918664296,72745.64095034216
340,South Dakota,01-18-2021,105659,1667,99379.0,4613.0,11943.472004467258,391864.0,1.5777169952394017,44295.48560518799
341,Tennessee,01-18-2021,687751,8430,614720.0,64601.0,10070.77869153722,6142748.0,1.2257343137269157,89948.623362064
342,Texas,01-18-2021,2138190,32711,1697272.0,408207.0,7374.116344318008,15877679.0,1.5298453364761784,54758.3948216645
343,Utah,01-18-2021,324919,1500,266752.0,56667.0,10134.848928151898,2465673.0,0.4616535198003195,76909.08614523335
344,Vermont,01-18-2021,10220,163,6825.0,3232.0,1637.8493851654434,809158.0,1.5949119373776908,129675.04234850293
345,Virginia,01-18-2021,446550,5739,35476.0,405335.0,5231.667810709579,4852729.0,1.2851864292912327,56853.35595878821
346,Washington,01-18-2021,289939,3903,,286036.0,3807.5255949098696,4233758.0,1.3461452236504918,55598.39120523427
347,West Virginia,01-18-2021,109809,1784,81248.0,26777.0,6127.231750520466,1783280.0,1.6246391461537757,99505.23031871828
348,Wisconsin,01-18-2021,569335,5926,491962.0,71447.0,9778.29890386048,5813407.0,1.0408634635144511,99844.96174623877
349,Wyoming,01-18-2021,49708,522,46908.0,2278.0,8588.721730461211,549805.0,1.050132775408385,94997.22682498244
350,Alabama,01-19-2021,426543,6126,221961.0,198456.0,8699.30463566029,2041107.0,1.4361975228757708,41628.18657668433
351,Alaska,01-19-2021,52243,230,7165.0,44827.0,7138.59024393578,1414531.0,0.4404274060740684,193362.13083268973
352,Arizona,01-19-2021,685699,11266,93289.0,581144.0,9420.602559489536,6101540.0,1.6429949584292816,44480.03679769388
353,Arkansas,01-19-2021,273594,4386,248238.0,20970.0,9065.996333757923,2288594.0,1.6031053312572645,75836.40289429003
354,California,01-19-2021,3078551,34656,,3021127.0,7733.222198103103,39024543.0,1.1271554094034235,98765.7490189808
355,Colorado,01-19-2021,377856,5388,20089.0,352379.0,6561.439871527365,5057763.0,1.4259400406504066,87827.6587084388
356,Connecticut,01-19-2021,232219,6682,9800.0,215737.0,6513.332587250339,5342387.0,2.877456194368248,149844.51462112306
357,Delaware,01-19-2021,71311,1219,18851.0,51439.0,7323.232323232323,1134451.0,1.4317566714812582,116501.63694693992
358,Florida,01-19-2021,1589097,24436,,1564661.0,7398.810219158565,17821375.0,1.5377286597356865,82976.03700054619
359,Georgia,01-19-2021,828581,12572,,816009.0,7803.974655620295,5988737.0,1.5172928174795222,56404.80745657397
360,Hawaii,01-19-2021,25195,324,,24446.0,1749.3813000045202,918361.0,1.3040494166094716,64861.8660443882
361,Idaho,01-19-2021,156778,1637,71374.0,83767.0,8772.932154118625,577938.0,1.0441516029034683,32340.0659740972
362,Illinois,01-19-2021,1076532,20153,,1056379.0,8495.479852501074,14898528.0,1.8720298142554053,117572.11532580837
363,Indiana,01-19-2021,595436,10720,382304.0,203666.0,8844.572643878639,6498762.0,1.5897594367824586,96532.24293505604
364,Iowa,01-19-2021,307302,4332,268931.0,34039.0,9739.94237845753,1220451.0,1.4096881894683406,38682.21624242885
365,Kansas,01-19-2021,262003,3511,5215.0,253277.0,8993.297667192757,1113766.0,1.3400609916680344,38230.207935018334
366,Kentucky,01-19-2021,330906,3194,41009.0,286703.0,7406.674570856015,3440622.0,0.9652287960931504,77011.50017022285
367,Louisiana,01-19-2021,372089,8324,298614.0,65151.0,8003.989851991722,4673947.0,2.237099188634977,100541.06505902392
368,Maine,01-19-2021,34262,519,12071.0,21672.0,2548.853901021565,1270873.0,1.5147977351001107,94544.08977155387
369,Maryland,01-19-2021,330186,6650,9456.0,314080.0,5461.519630546109,6510156.0,2.0140163423040347,107682.77513861137
370,Massachusetts,01-19-2021,476526,13749,324203.0,138574.0,6913.685782944164,12454145.0,2.885257047884061,180691.17996756764
371,Michigan,01-19-2021,586673,14702,442408.0,129563.0,5874.450790674185,8893037.0,2.5059956739103386,89047.40500439727
372,Minnesota,01-19-2021,448268,6013,431096.0,11159.0,7948.532812070009,5895901.0,1.3413850642918967,104544.07308845683
373,Mississippi,01-19-2021,255125,5574,207769.0,41782.0,8572.319463844047,1511240.0,2.184811366976972,50778.371647387285
374,Missouri,01-19-2021,506104,6543,,445508.0,7364.420405420642,3959087.0,1.433230232794821,64507.265910084825
375,Montana,01-19-2021,89864,1093,83825.0,4946.0,8408.107202805448,883672.0,1.2162823822665358,82680.59409905519
376,Nebraska,01-19-2021,182176,1842,127221.0,53113.0,9417.6616308452,1944011.0,1.0111101352538203,100496.43094941707
377,Nevada,01-19-2021,263972,3792,,260180.0,8570.085411258391,2350428.0,1.4365159941205885,76308.73241485172
378,New Hampshire,01-19-2021,59228,938,51645.0,6126.0,4317.7557583927755,1158106.0,1.5977107428162634,85172.95219351759
379,New Jersey,01-19-2021,635702,20512,63180.0,552010.0,7157.041225193338,8865291.0,3.2266690996724883,99809.74286746848
380,New Mexico,01-19-2021,164954,2975,88982.0,72997.0,7866.831296209658,2175023.0,1.803533106199304,103729.15483332213
381,New York,01-19-2021,1268692,41368,117052.0,1110272.0,6521.6440321646,29342972.0,3.2606810794109213,150835.9934718379
382,North Carolina,01-19-2021,684497,8139,579573.0,96785.0,6526.425608337996,8186392.0,1.189048308465925,78054.21848261321
383,North Dakota,01-19-2021,96071,1408,93451.0,1212.0,12606.717038771123,1307962.0,1.4655827460940347,171634.5914111975
