,date,location,total_vaccinations,people_fully_vaccinated
2288,2021-02-27,Oklahoma,1046995.0,367540.0
2289,2021-02-27,Oregon,960674.0,335419.0
2290,2021-02-27,Pennsylvania,2676006.0,800575.0
2291,2021-02-27,Rhode Island,245606.0,69910.0
2292,2021-02-27,South Carolina,1057969.0,330330.0
2293,2021-02-27,South Dakota,269289.0,90204.0
2294,2021-02-27,Tennessee,1301529.0,435414.0
2295,2021-02-27,Texas,5394961.0,1728456.0
2296,2021-02-27,Utah,687876.0,177284.0
2297,2021-02-27,Vermont,156929.0,51631.0
2298,2021-02-27,Virginia,2002734.0,668076.0
2299,2021-02-27,Washington,1666839.0,549135.0
2300,2021-02-27,West Virginia,526059.0,201077.0
2301,2021-02-27,Wisconsin,1421435.0,472886.0
2302,2021-02-27,Wyoming,151584.0,51976.0
2303,2021-02-28,Alabama,942502.0,313290.0
2304,2021-02-28,Alaska,264741.0,97554.0
2305,2021-02-28,Arizona,1792447.0,525426.0
2306,2021-02-28,Arkansas,649311.0,227450.0
2307,2021-02-28,California,8821044.0,2609341.0
2308,2021-02-28,Colorado,1371577.0,461947.0
2309,2021-02-28,Connecticut,1004467.0,301151.0
2310,2021-02-28,Delaware,219312.0,69293.0
2311,2021-02-28,Florida,5044420.0,1760865.0
2312,2021-02-28,Georgia,2072451.0,742880.0
2313,2021-02-28,Hawaii,382798.0,136943.0
2314,2021-02-28,Idaho,392370.0,128072.0
2315,2021-02-28,Illinois,2824209.0,806078.0
2316,2021-02-28,Indiana,1590344.0,568523.0
2317,2021-02-28,Iowa,713054.0,178637.0
2318,2021-02-28,Kansas,609765.0,209331.0
2319,2021-02-28,Kentucky,1020045.0,348731.0
2320,2021-02-28,Louisiana,1056975.0,374818.0
2321,2021-02-28,Maine,332999.0,108688.0
2322,2021-02-28,Maryland,1325977.0,487671.0
2323,2021-02-28,Massachusetts,1735916.0,496356.0
2324,2021-02-28,Michigan,2318415.0,842942.0
2325,2021-02-28,Minnesota,1393985.0,455544.0
2326,2021-02-28,Mississippi,619251.0,210798.0
2327,2021-02-28,Missouri,1279404.0,412856.0
2328,2021-02-28,Montana,281422.0,92720.0
2329,2021-02-28,Nebraska,474439.0,158802.0
2330,2021-02-28,Nevada,685692.0,225648.0
2331,2021-02-28,New Hampshire,321602.0,99875.0
2332,2021-02-28,New Jersey,2065666.0,722507.0
2333,2021-02-28,New Mexico,705538.0,245357.0
2334,2021-02-28,North Carolina,2467755.0,859255.0
2335,2021-02-28,North Dakota,234209.0,77942.0
2336,2021-02-28,Ohio,2599806.0,896436.0
2337,2021-02-28,Oklahoma,1095362.0,393028.0
2338,2021-02-28,Oregon,994403.0,352906.0
2339,2021-02-28,Pennsylvania,2751844.0,833444.0
2340,2021-02-28,Rhode Island,256755.0,73919.0
2341,2021-02-28,South Carolina,1086550.0,345618.0
2342,2021-02-28,South Dakota,278285.0,93922.0
2343,2021-02-28,Tennessee,1359382.0,458159.0
2344,2021-02-28,Texas,5566612.0,1804118.0
2345,2021-02-28,Utah,688505.0,177863.0
2346,2021-02-28,Vermont,162558.0,54139.0
2347,2021-02-28,Virginia,2086194.0,721028.0
2348,2021-02-28,Washington,1729208.0,582467.0
2349,2021-02-28,West Virginia,532295.0,205102.0
2350,2021-02-28,Wisconsin,1470570.0,500342.0
2351,2021-02-28,Wyoming,156397.0,54368.0
2352,2021-03-01,Alabama,948393.0,316073.0
2353,2021-03-01,Alaska,268406.0,99916.0
2354,2021-03-01,Arizona,1849259.0,555881.0
2355,2021-03-01,Arkansas,661572.0,233685.0
2356,2021-03-01,California,9106077.0,2740495.0
2357,2021-03-01,Colorado,1412910.0,479652.0
2358,2021-03-01,Connecticut,1031305.0,306075.0
2359,2021-03-01,Delaware,225374.0,73675.0
2360,2021-03-01,Florida,5047960.0,1761444.0
2361,2021-03-01,Georgia,2072628.0,743037.0
2362,2021-03-01,Hawaii,389644.0,141240.0
2363,2021-03-01,Idaho,404250.0,133284.0
2364,2021-03-01,Illinois,2906555.0,847352.0
2365,2021-03-01,Indiana,1615149.0,582218.0
2366,2021-03-01,Iowa,734845.0,188168.0
2367,2021-03-01,Kansas,620939.0,212327.0
2368,2021-03-01,Kentucky,1046835.0,358604.0
2369,2021-03-01,Louisiana,1076576.0,379791.0
2370,2021-03-01,Maine,334009.0,108839.0
2371,2021-03-01,Maryland,1364145.0,503576.0
2372,2021-03-01,Massachusetts,1803528.0,523119.0
2373,2021-03-01,Michigan,2357259.0,859526.0
2374,2021-03-01,Minnesota,1429631.0,469986.0
2375,2021-03-01,Mississippi,637116.0,220044.0
2376,2021-03-01,Missouri,1375027.0,443345.0
2377,2021-03-01,Montana,284679.0,93750.0
2378,2021-03-01,Nebraska,476315.0,159766.0
2379,2021-03-01,Nevada,715121.0,238432.0
2380,2021-03-01,New Hampshire,324806.0,100268.0
2381,2021-03-01,New Jersey,2096498.0,730381.0
2382,2021-03-01,New Mexico,711612.0,248615.0
2383,2021-03-01,North Carolina,2525579.0,875367.0
2384,2021-03-01,North Dakota,238585.0,79483.0
2385,2021-03-01,Ohio,2660844.0,920316.0
2386,2021-03-01,Oklahoma,1119049.0,400460.0
2387,2021-03-01,Oregon,1024055.0,364170.0
2388,2021-03-01,Pennsylvania,2835338.0,871814.0
2389,2021-03-01,Rhode Island,269512.0,77763.0
2390,2021-03-01,South Carolina,1116811.0,357296.0
2391,2021-03-01,South Dakota,282075.0,95432.0
2392,2021-03-01,Tennessee,1394659.0,468251.0
2393,2021-03-01,Texas,5572496.0,1804118.0
2394,2021-03-01,Utah,688506.0,177939.0
2395,2021-03-01,Vermont,168050.0,56934.0
2396,2021-03-01,Virginia,2136926.0,741128.0
2397,2021-03-01,Washington,1800030.0,621171.0
2398,2021-03-01,West Virginia,534053.0,206179.0
2399,2021-03-01,Wisconsin,1500923.0,517730.0
2400,2021-03-01,Wyoming,156741.0,54518.0
2401,2021-03-02,Alabama,972161.0,330046.0
2402,2021-03-02,Alaska,269941.0,100902.0
2403,2021-03-02,Arizona,1889742.0,575562.0
2404,2021-03-02,Arkansas,670815.0,236706.0
2405,2021-03-02,California,9497125.0,2900991.0
2406,2021-03-02,Colorado,1428854.0,484943.0
2407,2021-03-02,Connecticut,1040154.0,307686.0
2408,2021-03-02,Delaware,225417.0,73766.0
2409,2021-03-02,Florida,5077891.0,1773464.0
2410,2021-03-02,Georgia,2085047.0,746611.0
2411,2021-03-02,Hawaii,392771.0,143658.0
2412,2021-03-02,Idaho,409641.0,135920.0
2413,2021-03-02,Illinois,2958947.0,867812.0
2414,2021-03-02,Indiana,1624577.0,586294.0
2415,2021-03-02,Iowa,740713.0,190215.0
2416,2021-03-02,Kansas,629548.0,216606.0
2417,2021-03-02,Kentucky,1061236.0,361821.0
2418,2021-03-02,Louisiana,1084499.0,381780.0
2419,2021-03-02,Maine,334325.0,108916.0
2420,2021-03-02,Maryland,1390370.0,513499.0
2421,2021-03-02,Massachusetts,1837816.0,538986.0
2422,2021-03-02,Michigan,2389534.0,870088.0
2423,2021-03-02,Minnesota,1443875.0,476415.0
2424,2021-03-02,Mississippi,646440.0,224099.0
2425,2021-03-02,Missouri,1384067.0,445647.0
2426,2021-03-02,Montana,286163.0,94683.0
2427,2021-03-02,Nebraska,484888.0,162493.0
2428,2021-03-02,Nevada,723182.0,242435.0
2429,2021-03-02,New Hampshire,330538.0,101109.0
2430,2021-03-02,New Jersey,2187330.0,758817.0
2431,2021-03-02,New Mexico,721489.0,254632.0
2432,2021-03-02,North Carolina,2545103.0,882572.0
2433,2021-03-02,North Dakota,238848.0,79607.0
2434,2021-03-02,Ohio,2723208.0,948185.0
2435,2021-03-02,Oklahoma,1124662.0,401779.0
2436,2021-03-02,Oregon,1038342.0,369954.0
2437,2021-03-02,Pennsylvania,2886451.0,888877.0
2438,2021-03-02,Rhode Island,275799.0,79532.0
2439,2021-03-02,South Carolina,1123049.0,359783.0
2440,2021-03-02,South Dakota,282575.0,95545.0
2441,2021-03-02,Tennessee,1405604.0,470596.0
2442,2021-03-02,Texas,5956629.0,1984483.0
2443,2021-03-02,Utah,722301.0,191035.0
2444,2021-03-02,Vermont,171557.0,58448.0
2445,2021-03-02,Virginia,2171427.0,752851.0
2446,2021-03-02,Washington,1841160.0,642362.0
2447,2021-03-02,West Virginia,536534.0,207129.0
2448,2021-03-02,Wisconsin,1521200.0,525277.0
2449,2021-03-02,Wyoming,156776.0,54562.0
2450,2021-03-03,Alabama,1000031.0,346841.0
2451,2021-03-03,Alaska,273350.0,102382.0
2452,2021-03-03,Arizona,1930999.0,601274.0
2453,2021-03-03,Arkansas,687433.0,242999.0
2454,2021-03-03,California,9731169.0,2992863.0
2455,2021-03-03,Colorado,1462053.0,499168.0
2456,2021-03-03,Connecticut,1061375.0,311505.0
2457,2021-03-03,Delaware,237669.0,81275.0
2458,2021-03-03,Florida,5167346.0,1807459.0
2459,2021-03-03,Georgia,2133517.0,775586.0
2460,2021-03-03,Hawaii,399195.0,147853.0
2461,2021-03-03,Idaho,418956.0,140583.0
2462,2021-03-03,Illinois,3022385.0,897827.0
2463,2021-03-03,Indiana,1657664.0,604583.0
2464,2021-03-03,Iowa,753860.0,196691.0
2465,2021-03-03,Kansas,644921.0,222809.0
2466,2021-03-03,Kentucky,1082228.0,369729.0
2467,2021-03-03,Louisiana,1107626.0,389540.0
2468,2021-03-03,Maine,334449.0,108974.0
2469,2021-03-03,Maryland,1454494.0,534605.0
2470,2021-03-03,Massachusetts,1884139.0,557064.0
2471,2021-03-03,Michigan,2423899.0,879863.0
2472,2021-03-03,Minnesota,1477533.0,488337.0
2473,2021-03-03,Mississippi,665772.0,232494.0
2474,2021-03-03,Missouri,1415806.0,457221.0
2475,2021-03-03,Montana,291572.0,97027.0
2476,2021-03-03,Nebraska,497106.0,168026.0
2477,2021-03-03,Nevada,733953.0,247311.0
2478,2021-03-03,New Hampshire,339484.0,103470.0
2479,2021-03-03,New Jersey,2249861.0,779227.0
2480,2021-03-03,New Mexico,735930.0,260535.0
2481,2021-03-03,North Carolina,2606912.0,904005.0
2482,2021-03-03,North Dakota,241181.0,80709.0
2483,2021-03-03,Ohio,2790056.0,975219.0
2484,2021-03-03,Oklahoma,1147833.0,411725.0
2485,2021-03-03,Oregon,1050060.0,374752.0
2486,2021-03-03,Pennsylvania,2948581.0,915065.0
2487,2021-03-03,Rhode Island,282767.0,81394.0
2488,2021-03-03,South Carolina,1150199.0,377722.0
2489,2021-03-03,South Dakota,287657.0,97334.0
2490,2021-03-03,Tennessee,1455498.0,487741.0
2491,2021-03-03,Texas,6191550.0,2098647.0
2492,2021-03-03,Utah,745913.0,196772.0
2493,2021-03-03,Vermont,173179.0,58977.0
2494,2021-03-03,Virginia,2220648.0,773361.0
2495,2021-03-03,Washington,1888198.0,664542.0
2496,2021-03-03,West Virginia,541453.0,209451.0
2497,2021-03-03,Wisconsin,1553270.0,539106.0
2498,2021-03-03,Wyoming,162918.0,57093.0
2499,2021-03-04,Alabama,1032171.0,365456.0
2500,2021-03-04,Alaska,276891.0,104129.0
2501,2021-03-04,Arizona,1979929.0,627446.0
2502,2021-03-04,Arkansas,704368.0,249956.0
2503,2021-03-04,California,9860209.0,3042381.0
2504,2021-03-04,Colorado,1494910.0,513386.0
2505,2021-03-04,Connecticut,1087313.0,314508.0
2506,2021-03-04,Delaware,246194.0,84956.0
2507,2021-03-04,Florida,5314200.0,1859056.0
2508,2021-03-04,Georgia,2187289.0,805346.0
2509,2021-03-04,Hawaii,411264.0,154495.0
2510,2021-03-04,Idaho,428196.0,145396.0
2511,2021-03-04,Illinois,3107699.0,939034.0
2512,2021-03-04,Indiana,1697536.0,626952.0
2513,2021-03-04,Iowa,773314.0,206008.0
2514,2021-03-04,Kansas,661143.0,229206.0
2515,2021-03-04,Kentucky,1117369.0,382469.0
2516,2021-03-04,Louisiana,1139071.0,401946.0
2517,2021-03-04,Maine,334528.0,109024.0
2518,2021-03-04,Maryland,1497538.0,550801.0
2519,2021-03-04,Massachusetts,1941018.0,578386.0
2520,2021-03-04,Michigan,2476796.0,904341.0
2521,2021-03-04,Minnesota,1512877.0,503513.0
2522,2021-03-04,Mississippi,685610.0,241445.0
2523,2021-03-04,Missouri,1458439.0,475411.0
2524,2021-03-04,Montana,301007.0,101700.0
2525,2021-03-04,Nebraska,513497.0,175405.0
2526,2021-03-04,Nevada,750160.0,253502.0
2527,2021-03-04,New Hampshire,349825.0,106637.0
2528,2021-03-04,New Jersey,2325257.0,801346.0
2529,2021-03-04,New Mexico,743904.0,264446.0
2530,2021-03-04,North Carolina,2661523.0,930616.0
2531,2021-03-04,North Dakota,246289.0,82964.0
2532,2021-03-04,Ohio,2850454.0,999780.0
2533,2021-03-04,Oklahoma,1181414.0,426191.0
2534,2021-03-04,Oregon,1073041.0,385738.0
2535,2021-03-04,Pennsylvania,3036398.0,950079.0
2536,2021-03-04,Rhode Island,290963.0,82946.0
2537,2021-03-04,South Carolina,1202753.0,412007.0
2538,2021-03-04,South Dakota,294765.0,100474.0
2539,2021-03-04,Tennessee,1492576.0,501995.0
2540,2021-03-04,Texas,6379094.0,2174327.0
2541,2021-03-04,Utah,746392.0,197103.0
2542,2021-03-04,Vermont,175767.0,59938.0
2543,2021-03-04,Virginia,2284452.0,798930.0
2544,2021-03-04,Washington,1942877.0,686099.0
2545,2021-03-04,West Virginia,553449.0,213203.0
2546,2021-03-04,Wisconsin,1596290.0,558736.0
2547,2021-03-04,Wyoming,163194.0,57249.0
2548,2021-03-05,Alabama,1064578.0,383078.0
2549,2021-03-05,Alaska,281467.0,106558.0
2550,2021-03-05,Arizona,2038623.0,658220.0
2551,2021-03-05,Arkansas,723756.0,257367.0
2552,2021-03-05,California,10071476.0,3124031.0
2553,2021-03-05,Colorado,1528864.0,526521.0
2554,2021-03-05,Connecticut,1121517.0,318025.0
2555,2021-03-05,Delaware,255036.0,89355.0
2556,2021-03-05,Florida,5448653.0,1902438.0
2557,2021-03-05,Georgia,2253011.0,841985.0
2558,2021-03-05,Hawaii,421996.0,159646.0
2559,2021-03-05,Idaho,442491.0,152239.0
2560,2021-03-05,Illinois,3204414.0,984808.0
2561,2021-03-05,Indiana,1748623.0,652106.0
2562,2021-03-05,Iowa,801113.0,219494.0
2563,2021-03-05,Kansas,683046.0,237853.0
2564,2021-03-05,Kentucky,1162694.0,397436.0
2565,2021-03-05,Louisiana,1179138.0,418275.0
2566,2021-03-05,Maine,382117.0,128080.0
2567,2021-03-05,Maryland,1548380.0,568160.0
2568,2021-03-05,Massachusetts,2005708.0,605400.0
2569,2021-03-05,Michigan,2555112.0,930381.0
2570,2021-03-05,Minnesota,1562547.0,523861.0
2571,2021-03-05,Mississippi,710560.0,251916.0
2572,2021-03-05,Missouri,1504236.0,493114.0
2573,2021-03-05,Montana,312296.0,107265.0
2574,2021-03-05,Nebraska,535213.0,185032.0
2575,2021-03-05,Nevada,773285.0,261159.0
2576,2021-03-05,New Hampshire,358497.0,109525.0
2577,2021-03-05,New Jersey,2403077.0,829628.0
2578,2021-03-05,New Mexico,765965.0,272879.0
2579,2021-03-05,North Carolina,2680413.0,936887.0
2580,2021-03-05,North Dakota,255282.0,86601.0
2581,2021-03-05,Ohio,2918114.0,1021509.0
2582,2021-03-05,Oklahoma,1213040.0,435582.0
2583,2021-03-05,Oregon,1097974.0,397904.0
2584,2021-03-05,Pennsylvania,3169691.0,988025.0
2585,2021-03-05,Rhode Island,300529.0,85952.0
2586,2021-03-05,South Carolina,1232377.0,425519.0
2587,2021-03-05,South Dakota,304382.0,105267.0
2588,2021-03-05,Tennessee,1540428.0,523776.0
2589,2021-03-05,Texas,6591175.0,2235145.0
2590,2021-03-05,Utah,796749.0,206656.0
2591,2021-03-05,Vermont,179580.0,60708.0
2592,2021-03-05,Virginia,2342449.0,823381.0
2593,2021-03-05,Washington,2001032.0,711273.0
2594,2021-03-05,West Virginia,574473.0,219837.0
2595,2021-03-05,Wisconsin,1656753.0,583220.0
2596,2021-03-05,Wyoming,166712.0,59185.0
2597,2021-03-06,Alabama,1099697.0,402061.0
2598,2021-03-06,Alaska,288625.0,110053.0
2599,2021-03-06,Arizona,2043739.0,662235.0
2600,2021-03-06,Arkansas,744139.0,265226.0
2601,2021-03-06,California,10415023.0,3259014.0
2602,2021-03-06,Colorado,1580162.0,549441.0
2603,2021-03-06,Connecticut,1157114.0,321484.0
2604,2021-03-06,Delaware,264601.0,93706.0
2605,2021-03-06,Florida,5688357.0,1978276.0
2606,2021-03-06,Georgia,2308087.0,867118.0
2607,2021-03-06,Hawaii,434343.0,165543.0
2608,2021-03-06,Idaho,457434.0,159634.0
2609,2021-03-06,Illinois,3341021.0,1050701.0
2610,2021-03-06,Indiana,1800802.0,676716.0
2611,2021-03-06,Iowa,861247.0,253261.0
2612,2021-03-06,Kansas,707897.0,246974.0
2613,2021-03-06,Kentucky,1209546.0,413054.0
2614,2021-03-06,Louisiana,1179915.0,418865.0
2615,2021-03-06,Maine,398509.0,134846.0
2616,2021-03-06,Maryland,1606378.0,589659.0
2617,2021-03-06,Massachusetts,2082052.0,636626.0
2618,2021-03-06,Michigan,2637353.0,955377.0
2619,2021-03-06,Minnesota,1627997.0,547744.0
2620,2021-03-06,Mississippi,736826.0,259941.0
2621,2021-03-06,Missouri,1552157.0,509879.0
2622,2021-03-06,Montana,324102.0,113545.0
2623,2021-03-06,Nebraska,536126.0,185677.0
2624,2021-03-06,Nevada,800030.0,271618.0
2625,2021-03-06,New Hampshire,371111.0,114351.0
2626,2021-03-06,New Jersey,2478696.0,857205.0
2627,2021-03-06,New Mexico,801111.0,288529.0
2628,2021-03-06,North Carolina,2760801.0,963741.0
2629,2021-03-06,North Dakota,264133.0,88541.0
2630,2021-03-06,Ohio,3027215.0,1059485.0
2631,2021-03-06,Oklahoma,1246152.0,447602.0
2632,2021-03-06,Oregon,1137864.0,409610.0
2633,2021-03-06,Pennsylvania,3298800.0,1033492.0
2634,2021-03-06,Rhode Island,310283.0,88932.0
2635,2021-03-06,South Carolina,1284575.0,454186.0
2636,2021-03-06,South Dakota,314577.0,108295.0
2637,2021-03-06,Tennessee,1580755.0,538193.0
2638,2021-03-06,Texas,6829275.0,2316297.0
2639,2021-03-06,Utah,832435.0,212046.0
2640,2021-03-06,Vermont,184327.0,61961.0
2641,2021-03-06,Virginia,2392680.0,844476.0
2642,2021-03-06,Washington,2071467.0,736314.0
2643,2021-03-06,West Virginia,594118.0,226593.0
2644,2021-03-06,Wisconsin,1721352.0,607958.0
2645,2021-03-06,Wyoming,177496.0,64192.0
2646,2021-03-07,Alabama,1110132.0,406723.0
2647,2021-03-07,Alaska,295046.0,113787.0
2648,2021-03-07,Arizona,2162602.0,715023.0
2649,2021-03-07,Arkansas,765260.0,274376.0
2650,2021-03-07,California,10634752.0,3347266.0
2651,2021-03-07,Colorado,1626499.0,567922.0
2652,2021-03-07,Connecticut,1195617.0,325922.0
2653,2021-03-07,Delaware,275467.0,97981.0
2654,2021-03-07,Florida,5900450.0,2045028.0
2655,2021-03-07,Georgia,2366573.0,894327.0
2656,2021-03-07,Hawaii,436036.0,166634.0
2657,2021-03-07,Idaho,471043.0,166775.0
2658,2021-03-07,Illinois,3473676.0,1109123.0
2659,2021-03-07,Indiana,1844669.0,696962.0
2660,2021-03-07,Iowa,906470.0,274405.0
2661,2021-03-07,Kansas,734335.0,257534.0
2662,2021-03-07,Kentucky,1254160.0,430613.0
2663,2021-03-07,Louisiana,1180945.0,419762.0
2664,2021-03-07,Maine,399534.0,135179.0
2665,2021-03-07,Maryland,1645609.0,602926.0
2666,2021-03-07,Massachusetts,2148356.0,663148.0
2667,2021-03-07,Michigan,2716893.0,980255.0
2668,2021-03-07,Minnesota,1681447.0,564791.0
2669,2021-03-07,Mississippi,764699.0,269236.0
2670,2021-03-07,Missouri,1600118.0,525890.0
2671,2021-03-07,Montana,337005.0,120103.0
2672,2021-03-07,Nebraska,556061.0,194104.0
2673,2021-03-07,Nevada,829262.0,282424.0
2674,2021-03-07,New Hampshire,382103.0,117145.0
2675,2021-03-07,New Jersey,2534361.0,878218.0
2676,2021-03-07,New Mexico,814029.0,294681.0
2677,2021-03-07,North Carolina,2830672.0,987326.0
2678,2021-03-07,North Dakota,272721.0,90596.0
2679,2021-03-07,Ohio,3131288.0,1103680.0
2680,2021-03-07,Oklahoma,1278427.0,458310.0
2681,2021-03-07,Oregon,1172840.0,420302.0
2682,2021-03-07,Pennsylvania,3319263.0,1038966.0
2683,2021-03-07,Rhode Island,319369.0,91305.0
2684,2021-03-07,South Carolina,1347330.0,488020.0
2685,2021-03-07,South Dakota,322959.0,111664.0
2686,2021-03-07,Tennessee,1634598.0,564759.0
2687,2021-03-07,Texas,6938167.0,2351296.0
2688,2021-03-07,Utah,833167.0,212699.0
2689,2021-03-07,Vermont,191529.0,64474.0
2690,2021-03-07,Virginia,2445932.0,863819.0
2691,2021-03-07,Washington,2143916.0,762728.0
2692,2021-03-07,West Virginia,601440.0,229046.0
2693,2021-03-07,Wisconsin,1770069.0,627022.0
2694,2021-03-07,Wyoming,178035.0,64499.0
2695,2021-03-08,Alabama,1116676.0,409937.0
2696,2021-03-08,Alaska,298144.0,115635.0
2697,2021-03-08,Arizona,2215219.0,738410.0
2698,2021-03-08,Arkansas,773357.0,277217.0
2699,2021-03-08,California,10805474.0,3406971.0
2700,2021-03-08,Colorado,1627458.0,571975.0
2701,2021-03-08,Connecticut,1228865.0,340912.0
2702,2021-03-08,Delaware,280674.0,100543.0
2703,2021-03-08,Florida,5904827.0,2055838.0
2704,2021-03-08,Georgia,2391999.0,904207.0
2705,2021-03-08,Hawaii,452988.0,174927.0
2706,2021-03-08,Idaho,482273.0,174479.0
2707,2021-03-08,Illinois,3571808.0,1153941.0
2708,2021-03-08,Indiana,1879649.0,716718.0
2709,2021-03-08,Iowa,940050.0,304688.0
2710,2021-03-08,Kansas,742945.0,261951.0
2711,2021-03-08,Kentucky,1283860.0,443361.0
2712,2021-03-08,Louisiana,1277889.0,461597.0
2713,2021-03-08,Maine,427445.0,148712.0
2714,2021-03-08,Maryland,1671778.0,628959.0
2715,2021-03-08,Massachusetts,2199086.0,695094.0
2716,2021-03-08,Michigan,2765577.0,1002567.0
2717,2021-03-08,Minnesota,1725656.0,592955.0
2718,2021-03-08,Mississippi,776272.0,278797.0
2719,2021-03-08,Missouri,1633864.0,541587.0
2720,2021-03-08,Montana,341554.0,122866.0
2721,2021-03-08,Nebraska,573413.0,203997.0
2722,2021-03-08,Nevada,855890.0,294908.0
2723,2021-03-08,New Hampshire,385485.0,120116.0
2724,2021-03-08,New Jersey,2571874.0,898336.0
2725,2021-03-08,New Mexico,833881.0,303277.0
2726,2021-03-08,North Carolina,2881950.0,1007844.0
2727,2021-03-08,North Dakota,275989.0,91455.0
2728,2021-03-08,Ohio,3203772.0,1151455.0
2729,2021-03-08,Oklahoma,1300639.0,465461.0
2730,2021-03-08,Oregon,1199682.0,431930.0
2731,2021-03-08,Pennsylvania,3335592.0,1043146.0
2732,2021-03-08,Rhode Island,326730.0,93178.0
2733,2021-03-08,South Carolina,1380510.0,499288.0
2734,2021-03-08,South Dakota,326272.0,113754.0
2735,2021-03-08,Tennessee,1659254.0,573256.0
2736,2021-03-08,Texas,7071506.0,2392254.0
2737,2021-03-08,Utah,833714.0,216903.0
2738,2021-03-08,Vermont,198741.0,67485.0
2739,2021-03-08,Virginia,2486429.0,889474.0
2740,2021-03-08,Washington,2213284.0,788319.0
2741,2021-03-08,West Virginia,602407.0,230156.0
2742,2021-03-08,Wisconsin,1804918.0,639644.0
2743,2021-03-08,Wyoming,185580.0,68219.0
2744,2021-03-09,Alabama,1140984.0,420083.0
2745,2021-03-09,Alaska,302687.0,117345.0
2746,2021-03-09,Arizona,2245854.0,750217.0
2747,2021-03-09,Arkansas,782750.0,279815.0
2748,2021-03-09,California,10925581.0,3444791.0
2749,2021-03-09,Colorado,1650716.0,584872.0
2750,2021-03-09,Connecticut,1245687.0,345611.0
2751,2021-03-09,Delaware,285101.0,103622.0
2752,2021-03-09,Florida,5961421.0,2074763.0
2753,2021-03-09,Georgia,2406206.0,910623.0
2754,2021-03-09,Hawaii,464100.0,179965.0
2755,2021-03-09,Idaho,489220.0,178260.0
2756,2021-03-09,Illinois,3601065.0,1166993.0
2757,2021-03-09,Indiana,1892845.0,724015.0
2758,2021-03-09,Iowa,952377.0,313434.0
2759,2021-03-09,Kansas,751652.0,265215.0
2760,2021-03-09,Kentucky,1293847.0,448228.0
2761,2021-03-09,Louisiana,1286353.0,465217.0
2762,2021-03-09,Maine,432219.0,152152.0
2763,2021-03-09,Maryland,1715039.0,647080.0
2764,2021-03-09,Massachusetts,2226167.0,706965.0
2765,2021-03-09,Michigan,2787289.0,1009603.0
2766,2021-03-09,Minnesota,1746992.0,603801.0
2767,2021-03-09,Mississippi,780649.0,280373.0
2768,2021-03-09,Missouri,1647096.0,544220.0
2769,2021-03-09,Montana,343597.0,123617.0
2770,2021-03-09,Nebraska,594293.0,209383.0
2771,2021-03-09,Nevada,864967.0,298403.0
2772,2021-03-09,New Hampshire,393931.0,123431.0
2773,2021-03-09,New Jersey,2639438.0,923455.0
2774,2021-03-09,New Mexico,839018.0,304689.0
2775,2021-03-09,North Carolina,2909142.0,1015937.0
2776,2021-03-09,North Dakota,277845.0,91874.0
2777,2021-03-09,Ohio,3255735.0,1178428.0
2778,2021-03-09,Oklahoma,1307274.0,468285.0
2779,2021-03-09,Oregon,1221981.0,440717.0
2780,2021-03-09,Pennsylvania,3524263.0,1117905.0
2781,2021-03-09,Rhode Island,333607.0,94332.0
2782,2021-03-09,South Carolina,1397362.0,505570.0
2783,2021-03-09,South Dakota,326763.0,113842.0
2784,2021-03-09,Tennessee,1667642.0,575734.0
2785,2021-03-09,Texas,7299866.0,2460920.0
2786,2021-03-09,Utah,880032.0,236663.0
2787,2021-03-09,Vermont,203900.0,69148.0
2788,2021-03-09,Virginia,2553714.0,917398.0
2789,2021-03-09,Washington,2255182.0,804325.0
2790,2021-03-09,West Virginia,606345.0,231295.0
2791,2021-03-09,Wisconsin,1812456.0,642274.0
2792,2021-03-09,Wyoming,185813.0,68289.0
2793,2021-03-10,Alabama,1173820.0,435018.0
2794,2021-03-10,Alaska,307769.0,119073.0
2795,2021-03-10,Arizona,2293559.0,767107.0
2796,2021-03-10,Arkansas,799184.0,285284.0
2797,2021-03-10,California,11062505.0,3485179.0
2798,2021-03-10,Colorado,1694476.0,609417.0
2799,2021-03-10,Connecticut,1272581.0,354352.0
2800,2021-03-10,Delaware,285262.0,103844.0
2801,2021-03-10,Florida,6070173.0,2111915.0
2802,2021-03-10,Georgia,2408998.0,911979.0
2803,2021-03-10,Hawaii,475859.0,184608.0
2804,2021-03-10,Idaho,497534.0,182275.0
2805,2021-03-10,Illinois,3672596.0,1200821.0
2806,2021-03-10,Indiana,1934412.0,745011.0
2807,2021-03-10,Iowa,969877.0,323127.0
2808,2021-03-10,Kansas,769636.0,273211.0
2809,2021-03-10,Kentucky,1318808.0,456204.0
2810,2021-03-10,Louisiana,1309279.0,475726.0
2811,2021-03-10,Maine,441443.0,156492.0
2812,2021-03-10,Maryland,1761081.0,666478.0
2813,2021-03-10,Massachusetts,2313916.0,749328.0
2814,2021-03-10,Michigan,2831319.0,1025697.0
2815,2021-03-10,Minnesota,1771967.0,617550.0
2816,2021-03-10,Mississippi,801306.0,289830.0
2817,2021-03-10,Missouri,1685362.0,564507.0
2818,2021-03-10,Montana,349631.0,126093.0
2819,2021-03-10,Nebraska,607373.0,215091.0
2820,2021-03-10,Nevada,878645.0,304199.0
2821,2021-03-10,New Hampshire,405366.0,128318.0
2822,2021-03-10,New Jersey,2714949.0,953326.0
